Date,Technology,Healthcare,Financials,ConsumerCyclical,ConsumerDefensive,Energy,Utilities,RealEstate,Materials,Industrials,CommunicationServices
11/03/2017,2036240,16334469,4141034,-6486855,5475212,4315299,-2891176,911006,3656708,-2439683,6573846
11/06/2017,-20656543,-20134965,-15947895,-2947632,2208015,-5983762,-2294168,25712892,-62099738,-6176202,-12781987
11/07/2017,5015823,-2877150,-10568116,-2919433,-19446957,-5184177,-1451199,-3905800,-1569648,-6062573,-15560150
11/08/2017,-27302641,-18489159,-19206560,-8814197,-6684236,2202541,-2914167,-1733774,-8940640,-13801992,-10458237
11/09/2017,6131363,-11117166,-22397581,-18383376,7836191,25565002,13903588,8993351,1139293,-14474974,33638925
11/13/2017,482564248,23081019,-77624185,-75684713,141860508,423452432,-65688863,44978893,50352890,121501232,805043
11/14/2017,80323448,167939258,-67165736,-31503682,90382173,232210855,83361282,118284118,32378345,107628634,46535024
11/15/2017,3386656,445466,-617478,771642,-569488,3711377,1862024,706570,-243806,-744899,3652952
11/16/2017,-657427,-1577297,2596240,-443138,-392564,-1118227,-58996,-349936,-754456,-679600,-877317
11/17/2017,1564674,4657151,5146525,155572,29575732,853038,113424,-214626,70783,1493487,7401134
11/20/2017,-1057983,177687,634188,110922,-338,-143808,44096,225427,453357,-256201,356892
11/21/2017,0,0,0,0,0,0,-197579,0,-149401,0,0
11/22/2017,-47109,0,0,0,0,1234922,187325,66675,0,0,0
11/28/2017,271088,0,0,0,79714,118172,0,52513,75821,220591,36462
11/30/2017,0,199340,0,0,0,0,0,0,0,0,0
12/01/2017,0,-35041,0,0,0,0,0,0,0,0,0
12/04/2017,0,-70359,0,0,0,0,0,0,0,0,0
12/05/2017,-86863,-110816,-51850,-30570,0,0,0,-36233,0,-106954,-34784
01/02/2018,129517,0,134,-222676,-37509,-32206,0,0,-161317,46591,0
01/03/2018,-126490,-84438,-17631,-103940,-120012,-140608,0,0,0,-202358,-100155
01/04/2018,0,-31135,0,0,0,0,0,0,0,-41457,-180869
01/05/2018,2176418,1175918,615392,311175,171530,728554,70641,91526,248918,776828,472877
01/08/2018,-37580,-298304,213515,48398,36161,-1383920,55264,44712,0,-79293,-364818
01/09/2018,-1038407,-846612,-1418973,148764,-293669,747471,0,0,2708,-286247,-875987
01/10/2018,-6248540,1328867,-2190102,-430563,-550182,-479179,-247499,-275601,-6567704,-457908,3236082
01/11/2018,-1127430,76831,-1020568,253101,439571,1004363,207522,-26849,269576,-1085534,23376
01/12/2018,1285230,-327416,186837,-4684591,-2822120,8573346,134253,452065,73687,1559781,-1440994
01/16/2018,6672486,814898,-1428090,-164652,4187417,-22349392,1028157,-901928,510123,-3505115,-5099944
01/17/2018,10124244,5133815,1897424,1104591,5523953,6670873,1379120,4867507,983513,1023131,10029593
01/18/2018,-2100681,-83910,-1505709,2281347,-22199123,1538828,897982,-3482992,1545175,-7852745,-10380315
01/19/2018,6151669,2674864,2305336,2374315,2486591,1740154,433572,158932,75082,713155,3485908
01/22/2018,1317992,-1433086,-1350344,319366,431087,-669035,616530,825400,294014,-4155885,-2118285
01/23/2018,-193047,-577655,-1522859,-1464573,-1316238,2457371,984564,-448179,-2996410,-1444744,263462
01/24/2018,-3992649,2398168,2845693,-988574,11311698,5720338,7702216,4556127,2283985,5083488,-14778405
01/25/2018,-3058712,-16899571,16400099,3972467,9380693,1067064,-4507305,-3459146,479070,-821361,-16213387
01/26/2018,-9578535,-4040123,-5360917,-2487605,-5030953,-5194765,-2650193,-1703442,-1860132,-3448507,-1048955
01/29/2018,-6403010,-5579092,-2754363,-3498207,306107,-814810,-464256,1804594,2762431,-4212861,-5599208
01/30/2018,414208,-1338434,-291970,-6099274,-3367337,-2372401,-2514639,-615368,-47811,-4582012,895245
01/31/2018,-877268,-39829,-2218428,-3658391,-1140973,-1620067,19902,353319,-1214378,-3182841,-2317722
02/01/2018,-17701853,-22584693,-25596391,-3776646,1926984,5095865,-19150145,-428437,-10384025,-38206446,-12637910
02/02/2018,-19840775,-2491421,342445,534837,-13152801,-5883452,-3433549,-5883576,-4328472,-7650196,6302506
02/05/2018,-5737032,6029872,-1747320,2195138,-36704227,4409451,-3019971,-3191811,-408209,-6377880,-5314672
02/06/2018,-5232632,-174354,-15713142,-3432155,-12459651,-15333377,7737660,-15677003,-3303653,-9403485,-15339706
02/07/2018,11129114,-12084811,-2691565,-11524432,3098792,3497063,664488,-2111113,2253977,-3716153,2022952
02/08/2018,26737355,103329,5435829,6911407,1073042,13624697,2932127,-2489612,6929409,22207084,24897517
02/09/2018,-3887275,78456065,-53973280,14737359,826745,-38633297,39214474,34652794,-17853830,42469144,59008495
02/12/2018,-538364128,-118790933,-54746850,-5823142,-176006367,-303623996,14254831,-50257439,25121142,-215172236,-71125863
02/13/2018,-1698797,-9818555,-31568439,9244630,9132967,89401143,33533454,19902127,-1758610,-14305584,116043196
02/14/2018,-92503411,194514122,-121409761,26079163,-52794038,175666276,-756854,-38215683,1728777,-9349383,191197651
02/15/2018,-32205941,-17249766,-14306145,-10502362,-17139570,-18518954,-4140238,-9351296,-5024116,-11496394,-6818962
02/16/2018,880750,262969,82205,87512,85266,-53006,0,0,-162866,-284685,17822
02/20/2018,-244269,1258307,738106,301324,1677855,2505561,1574751,154516,-158305,-31014,1860863
02/21/2018,428213,-1990018,-1143255,-349319,-310384,-393654,21667,113731,422287,-29151,379343
02/22/2018,-445333,-439206,-758081,-520065,70827,-452820,-83626,30796,-132269,-1124797,204297
02/26/2018,0,0,0,-34539,0,0,0,0,0,0,-46424
03/06/2018,-258616,-368359,-747883,-514542,-250163,-451222,0,-579472,-47386,-593291,-544813
03/12/2018,2523639,-129663,0,0,0,0,-81409,0,0,0,0
03/28/2018,0,0,0,0,0,44234,0,0,0,0,0
04/02/2018,92756,-214664,-154520,66662,-138434,-328734,-55529,0,-35911,137368,31355
04/03/2018,230709,-22506,-49858,-308014,177538,14156,91239,-11088,0,-301878,25348
04/04/2018,-9500911,-2464620,-7464738,-615317,781470,-1395746,338719,-592871,0,-2287429,-1492995
04/05/2018,276279,-1086621,-1533675,-1110229,557171,-956856,7258,-50173,223924,-1507987,72901
04/06/2018,420276,-754919,-681080,-462455,-480479,1092134,-174593,-64438,0,-684271,562620
04/09/2018,-1885541,-922317,-779608,-3269538,-9782253,-1878575,-196956,450051,190493,-352291,237645
04/10/2018,-1585147,-1851602,-477766,1104647,-1926655,642394,-1937643,851576,171388,-1858349,-4482624
04/11/2018,-5122422,1232957,-1587365,-22167,768350,-476179,102934,-371536,2854,-26992,2180345
04/12/2018,1938860,2159570,-533894,-1183951,-920305,960031,2226571,-497783,1821659,-3119173,-3822051
04/13/2018,482260,7768287,16874389,4979924,-2210305,-3842004,3360541,1272914,486163,-3721223,8129771
04/16/2018,8154642,-81429,564171,2094152,2572532,7062927,-391717,2325779,1149600,-2195740,12926933
04/17/2018,-307707,491029,-2435755,671055,454833,36874,315794,-149387,340051,-1562928,-440969
04/18/2018,-1156365,6947688,-1521015,554665,-291835,-7864060,103484,140582,-760978,2447723,-1661456
04/19/2018,13475994,10804721,-1304890,5459016,8945725,12374474,510500,1546996,531902,2889482,5415031
04/20/2018,-7828183,-5996574,878943,4058633,-1220658,-1069096,2125472,-3581143,-2745618,1726258,-7250674
04/23/2018,-3613318,682603,12396219,677558,765906,-5611681,8508543,814892,-6796255,250523,-768040
04/24/2018,-724324,-576263,-894515,-465809,49699392,1480635,-30033,-163077,-349262,-546988,-1585402
04/25/2018,-3544598,72012,-1922866,-4395240,-812466,-689618,2263344,1272255,742299,2691900,1878207
04/26/2018,-1137349,2729962,-1985103,-17379958,5301775,1661184,-365957,7330066,342793,-951727,-1761664
04/27/2018,1288290,775683,-608626,-3214056,-726110,953268,-2709508,-3380901,-2227566,728753,4485652
04/30/2018,-12628585,3999555,-3529411,626394,3711701,-4340835,-1336,-2093923,-1221064,-5594718,3244871
05/01/2018,2413585,4669583,3363842,1020685,-6386037,-3024984,2211215,2794960,-280005,6171448,3532177
05/02/2018,-20596348,-7331964,-2941289,-13991354,6285830,13859643,-2251233,-22572231,4864316,-5311722,-4829385
05/03/2018,11353819,4117388,9807405,-1351829,23369005,3799327,-3411440,1423684,-6850167,8028355,-14958872
05/04/2018,-48218867,-31165865,-27750806,-10173515,9278054,-12652667,9134612,311268,-4669491,-18767026,-44190487
05/07/2018,-7099424,5391266,1174101,7851958,1334006,2783218,4941007,4914042,1646181,-1146131,2314931
05/08/2018,-709665,3631240,5839285,1698856,-4803039,21596683,-35520153,5093485,-5608523,2971215,-8653607
05/09/2018,28519726,9369895,-3665412,12426542,22155903,27754517,30793762,2245278,1650240,9005751,40905614
05/10/2018,-6293253,-1869019,-24128895,826804,-13017620,-29819190,15129100,9048471,-16994920,-4785942,-26782597
05/11/2018,-78917797,-22043232,-67286754,-2951137,-25376799,-1384679,-15025852,11084399,6343492,-22477331,-68435029
05/14/2018,-2282645,-115412916,4790319,34142871,50626985,-77183690,79792184,-17691743,39884363,-68229243,88486708
05/15/2018,-228411974,25500884,-162835942,-103703934,-48202486,152599949,84098519,-94587531,-2017827,-82385823,85009273
05/16/2018,602298,342841,-1630214,-3592093,924253,2205976,-598414,-180507,2659002,-1894846,-172924
05/17/2018,-5588978,-9460655,-12483107,-4730729,-6433652,2475996,2206201,2484182,-1790156,-5398286,-7673503
05/18/2018,2423165,945269,-3931189,2439605,3138554,5628024,-392135,-4989,361975,6289095,7634402
05/21/2018,35793277,26906169,22649492,19495027,16906180,45306746,4577665,3406753,4507569,17264547,64556569
05/22/2018,140955,0,0,0,39831,0,0,0,0,-73764,130606
05/23/2018,0,0,0,-88500,0,0,0,-1122140,0,-162300,118653
05/24/2018,-56491,0,0,124895,0,0,94387,0,0,0,62669
05/25/2018,0,0,0,0,0,-121316,0,0,0,0,0
05/31/2018,47158,87223,0,80937,0,0,0,0,0,0,46843
06/01/2018,0,0,0,0,30920,0,0,0,0,0,0
06/05/2018,0,-32260,0,-103931,0,0,0,0,0,-197367,0
06/06/2018,-264270,-63323,-70776,-81422,-198429,0,-77397,0,0,-89772,-91420
06/11/2018,76152,0,72634,0,-9216,0,0,0,0,0,-72142
06/13/2018,33434,-60244,0,0,0,43185,0,0,0,0,0
07/02/2018,-702037,0,134594,0,-121688,-2160204,-28840,41000,-363514,348189,-23327
07/03/2018,-217172,-440458,-96645,-98011,0,31375,0,0,0,60472,0
07/05/2018,1288897,40534,-989501,-1211918,-441624,-20090,-73282,-174178,-165794,-92656,732248
07/06/2018,-972991,279882,-847720,-128780,-271626,-258975,-775261,56279,1818708,435252,522085
07/09/2018,-9952035,-1410375,-5002986,-4007586,-3534484,17356542,38814,-588660,18653522,-343299,-9936115
07/10/2018,-135724,-1215095,2056999,-1153159,404440,3571001,-498486,-4440481,102322,-383758,1716026
07/11/2018,117921,-6153,-1200492,462226,-45166,1825021,1035130,345411,-236305,-432924,1710733
07/12/2018,-7817893,-5828938,3449226,761722,-4868271,890899,970213,-2737120,49886,-107375,-10056780
07/13/2018,-613085,-2412522,2131601,-388892,2258914,-461630,-71291,-2842307,2469226,-34368,-96280
07/16/2018,-6075426,-3088921,-7437947,-7948630,3372308,-11071303,2028159,3150605,-2696240,-5567011,-9484299
07/17/2018,-4619219,-4074988,-2639215,20014656,-810685,-658596,217706,-1127562,467788,-1225998,1425045
07/18/2018,-418875,1650874,-1857200,-1809664,-6844838,-2478663,-66093,-208154,-1434305,-226735,-2346809
07/19/2018,-7234758,-3964947,821811,-2044091,-1386702,-658928,165364,-497131,-470795,-2168326,-7204037
07/20/2018,9333665,7015977,8020745,4986003,17768533,3727136,1740105,1032948,-554076,13213227,11779646
07/23/2018,-194816,136708,-373845,-928608,160776,-1920070,-38810,130350,1845310,1199522,577122
07/24/2018,-2035090,2473327,5541057,-1378484,-5242332,1313441,431678,3284916,-391745,-369191,-4503992
07/25/2018,4987509,6358164,1708004,-1563760,4471093,10576369,1205221,2592024,-2590564,4695764,4071655
07/26/2018,-5550295,-2483040,-979807,-4788519,-1563833,-3531291,-437246,-482628,-632831,-3184535,-2640503
07/27/2018,-6076085,-2641423,-2142539,-5374756,-3730953,-823253,-655402,6732308,462846,3897672,2092698
07/30/2018,8584626,-3088312,33388746,410165,8481891,38487708,6129609,2348094,39778718,2841270,70269397
07/31/2018,-4450294,728802,-12483771,2180247,-2158053,-945912,4013415,4768778,-5791351,-3585382,-11558860
08/01/2018,-11510807,-8312739,688706,-501899,2421568,-1766208,-1600178,-625086,22932230,1244274,-13495142
08/02/2018,-16987131,-21050145,-7229561,4608217,-8697355,14392702,1637928,-901628,7075765,-6827998,4493829
08/03/2018,-8490457,-5748691,-12155321,-2857041,-2356861,10183288,-277160,6157062,14813819,8954461,-24538775
08/06/2018,-4348298,1390288,4636131,9347103,-11721955,22883024,10097010,1543987,12118316,-6297376,23540644
08/07/2018,-25518035,-21514480,-28967685,-3779066,-16682156,10786364,-3929777,-2911475,-2718138,-3503771,32647005
08/08/2018,-20727766,-19778855,-19112717,-16600761,-23607975,-23992788,-10658561,13274907,-13578246,-19090713,-4787733
08/09/2018,8578656,11054689,-26395099,12521179,17940055,46747602,18563646,14950959,2833330,-38803363,103762744
08/10/2018,-95185927,-42673344,-79627378,-88965616,-135472100,-3059073,-17643294,-22767967,-23033216,73523764,-27017442
08/13/2018,-887284,-9315970,-22927386,29008122,-12056787,-61987159,15195473,12928885,-377654,9689621,64302139
08/14/2018,-363861721,-106770361,-188187578,-143488079,-16710260,-90705771,100072701,-47356165,-40618261,-297269654,221193670
08/15/2018,783820,150826257,6532358,-2446659,16459218,2394890,7704457787,4724443,3639000,-2886070,77517099
08/16/2018,421304,-1575170,342547,626270,-1328,1619478,34599,-166255,-5291828,323088,-270508
08/17/2018,-426500,-160400,487300,-143586,390800,579680,37498,-12312,-18898,-109800,-116341
08/20/2018,1118056,-679719,770192,750017,-595749,274689,842732,586873,469717,916896,299856
08/21/2018,-1817898,-461982,-2775197,-384077,-570695,-2214195,-32737,-47578,0,-1199759,-1302055
08/22/2018,-239802,649544,-674639,6800851,3456273,452135,-3933,150532,89812,557345,1121047
08/23/2018,3275045,4204759,2630616,3217153,1777656,2467119,1022868,1814183,0,2466831,2296107
08/24/2018,-231930937,-106786242,-79174363,-20324865,-110045249,-20686486,-29518072,0,0,-18529649,-66317530
08/27/2018,90715,-105525,34991,0,0,-120680,0,0,-78151,140276,0
08/31/2018,0,0,0,0,0,0,-35283,0,0,0,0
09/06/2018,-60200,-226735,-230141,0,0,-50513,0,0,0,0,-795685
09/07/2018,-741557,0,-11446862,-1324080,0,0,0,0,0,-391690,0
09/17/2018,-374355,-146416,-59007,-49344,-38571,-342273,0,0,-42990,97825,-144298
09/19/2018,2323623,1962245,2113704,463863,1549213,1935781,1122334,-371965,511843,1216313,3115637
10/01/2018,-159600,0,0,0,0,-233815,32762,-260874,0,0,0
10/02/2018,-155947,-371705,-83800,-76008,-75258,-91841,0,0,0,-144464,0
10/03/2018,-1051007,-427322,-33350,-218689,-394148,-97831,-190710,0,85428,-7407,62558
10/04/2018,2111272,271342,2165103,-286482,483148,2857224,34294,44312,0,1247379,2176003
10/05/2018,-89032,258097,-364233,-616313,344862,-1330590,-52636,0,-191523,-91236,-109501
10/09/2018,226654,-2545784,638881,806179,-26703,-1519327,470195,1931760,32291,-985608,3817483
10/10/2018,-188011,-2702859,63534,-1004166,6423491,-7095886,2176779,-715059,-2573957,-3889782,-3147104
10/11/2018,-4136682,-3634111,-2373991,-10572967,-1121246,-2298739,843583,-985347,-966792,-171531,-5236997
10/12/2018,6091119,3200037,5721906,4834246,12700331,11858206,13672377,4627333,-2939707,7490013,11409787
10/15/2018,-6618747,-4592928,2201188,2260927,-15757,-5656751,6706,-542772,134441,-531269,-3743881
10/16/2018,-683630,-483747,-2515629,27587,-55748,-6855313,163316,442697,-688900,-233938,-916478
10/17/2018,404208,132966,294403,214870,-229293,376363,166973,-140989,-96411,-304708,519751
10/18/2018,1287115,650276,1768209,-734799,2714951,3151496,593647,-696933,916242,-842402,-1296151
10/19/2018,-7438794,-3474065,924596,229163,1010683,-1119164,1459640,-1303661,1153854,-3381207,-803776
10/22/2018,-1223634,-622676,-802264,594232,268677,1193060,80972,1654479,125812,-1525278,-2073714
10/23/2018,-2850217,-1802267,-4061085,-2343887,-1104233,-3839976,-1161331,471161,-123579,-537955,3937106
10/24/2018,6110092,-1306166,-278757,1327003,4382877,9569253,-1509405,-517886,25814424,-7536090,-8598791
10/25/2018,-7608406,-6000160,-12437370,2455563,3222904,-9264883,3017348,-1223101,3365989,-31253934,14827984
10/26/2018,-8934887,-4671630,1401792,2890686,-1828393,7116520,388643,7671320,530651,1718487,1385813
10/29/2018,-19765719,72351,-4196593,1473600,-603822,9877647,353599,-1604499,-6206497,7662953,-7308035
10/30/2018,-3236373,-1959644,-5122611,-310133,-4427770,3636865,-732818,1921634,-490666,874902,-6248082
10/31/2018,-149860,-3130977,-45228363,-3350988,-8771836,-49660215,-4568006,982786,-41091548,-9164198,-43315116
11/01/2018,-8981177,-5284147,-21841055,-3342781,-8963852,11619344,-3468464,-5980256,-6901014,-3562794,-4646927
11/02/2018,-8237365,-19017190,1565355,-3609603,-10658363,4137848,-6125092,-737601,-7412182,-802638,-7831614
11/05/2018,-9498576,7326705,-7741933,-7125074,-4506572,-1647627,-2461528,8899421,-5763593,-163749,1026821
11/06/2018,6347114,6299355,5058307,5389286,13930152,4272766,-9494996,3071791,16253156,4485412,2323819
11/07/2018,-37917605,2854125,9361324,-15102938,15338615,25021896,-2085532,-675407,33560706,-9615513,24967555
11/08/2018,-7625618,7379446,-13899406,-11648607,-17132099,43476573,-13829989,7044353,-1142641,-16361809,-2996170
11/09/2018,158899917,162132226,27925683,-24744443,112768357,135402820,46161525,48430510,-7191909,4632008,-16745206
11/13/2018,-98703833,-78047907,-79873377,36835122,-362822,55045791,41542525,31515112,14787184,35377130,45128585
11/14/2018,-247948096,-15402285,-233305905,-52412689,25649511,207430113,-14151771,32320642,-108600936,-12951869,184039
11/15/2018,21564167,-139630357,15644327,-14299707,13084332,16106779,-7697819282,54755,-2370962,32439493,-57734619
11/16/2018,908876,994482,3891054,-607826,3099092,57783873,-85781,219965,-561235,556297,19336002
11/19/2018,3445648,1823785,-75194,2649256,1273113,27867,-39000,-79760,457872,1928919,2350471
11/20/2018,9468370,9655179,13051028,3926471,5979071,8080169,10144358,4054281,2810272,4744267,13352865
11/21/2018,-247113,-215297,184461,904334,0,433986,0,0,0,6349482,-30085
11/23/2018,79361,0,-53134,0,65473,0,80526,0,0,0,86325
11/26/2018,0,0,0,0,0,54239,0,0,0,0,0
11/27/2018,76063,64666,-77699,-356775,-137217,-76260,0,0,-72005,-283818,-155566
11/30/2018,-884707,-488778,-322666,-113013,40323,-112039,0,0,0,-405276,0
12/06/2018,0,0,96800,0,0,0,0,0,-763593,0,54034
12/13/2018,0,6773,-45282,0,0,465627,0,0,-86495,-62345,0
01/02/2019,-226771,22101,-48697,-400076,-97644,-149977,0,0,0,67156,469669
01/03/2019,-163722,47525,-153234,49160,43636,31899,0,-78304,-54120,-267092,0
01/04/2019,214255,-440551,-342465,796122,0,53654,49416,250017,0,0,0
01/07/2019,0,57614,-292298,-93609,-108957,-52330,101575,0,0,-23474,98957
01/08/2019,-3174853,-2359912,-393620,140219,-23953,-956318,-863172,-127301,-297565,2039311,-2301724
01/09/2019,1454725,312354,-473613,472948,2033543,219600,-304371,-140938,235892,-451323,-1624820
01/10/2019,-5855755,-953650,1003111,1499738,-88369,581237,3814795,397857,2754972,-762906,273663
01/11/2019,-1654434,-245828,1427678,-288534,-344337,8961904,2159545,-1256608,-753520,170818,-4097431
